tenderer,winnerUrl,winner,amount,tendererUrl,date,title
JZU Dom zdravlja Banjoj Luci,/website/bih/company/preview/95351/VERANO-MOTORS-d-1086-1086-Banja-Luka,VERANO MOTORS d.о.о. Banja Luka,"147,59 KM",/website/bih/company/preview/96054/JZU-Dom-zdravlja-Banjoj-Luci,"
									objavljen : 02.09.2013,",Servisiranje i popravka vozila marke Peugeot
JZU Dom zdravlja Banjoj Luci,/website/bih/company/preview/97206/LADA-AUTO-d-o-o-Banja-Luka,LADA AUTO d.o.o. Banja Luka,"85,47 KM",/website/bih/company/preview/96054/JZU-Dom-zdravlja-Banjoj-Luci,"
									objavljen : 02.09.2013,",Servisiranje i popravka ostalih vozila koja nisumarke VW i Peugeot i auto dijelovi za vozila Ustanove
JZU Dom zdravlja Banjoj Luci,/website/bih/company/preview/96505/SERVIS-VIDOVIĆ-d-o-o-Banja-Luka,SERVIS VIDOVIĆ d.o.o. Banja Luka,"148,00 KM",/website/bih/company/preview/96054/JZU-Dom-zdravlja-Banjoj-Luci,"
									objavljen : 02.09.2013,",Servisiranje i popravka vozila marke VW i redovni i vanredni tehnički pregled svih vozila
KJKP RAD d.o.o. Sarajevo,/website/bih/company/preview/95739/AUTOREPARATURA-doo-Sarajevo,AUTOREPARATURA doo Sarajevo,"60.000,00 KM",/website/bih/company/preview/95733/KJKP-RAD-d-o-o-Sarajevo,"
									objavljen : 02.09.2013,","Rezervni dijelovi za hidrauliku, hidro pumpe, cilindre, ventile za komunalnu nadogradnju i građevinske mašine"
JU OŠ Prva Osnovna Škola Zavidovići,/website/bih/company/preview/103960/PREVOZ-PUTNIKA-d-o-o-Zavidovići,PREVOZ PUTNIKA d.o.o. Zavidovići,"30.554,90 KM",/website/bih/company/preview/5022231/JU-OŠ-Prva-Osnovna-Škola-Zavidovići,"
									objavljen : 02.09.2013,",Prijevoz učenika JU Osnovna škola Prva osnovna škola na području općine Zavidovići
JU Osnovna škola Vozuća,/website/bih/company/preview/103960/PREVOZ-PUTNIKA-d-o-o-Zavidovići,PREVOZ PUTNIKA d.o.o. Zavidovići,"11.194,50 KM",/website/bih/company/preview/5023995/JU-Osnovna-škola-Vozuća,"
									objavljen : 02.09.2013,",Prijevoz učenika JU OŠ Vozuća na području općine Zavidovići
O.Š. GOSTOVIĆ ZAVIDOVIĆI,/website/bih/company/preview/103960/PREVOZ-PUTNIKA-d-o-o-Zavidovići,PREVOZ PUTNIKA d.o.o. Zavidovići,"24.354,90 KM",/website/bih/company/preview/5024421/O-Š-GOSTOVIĆ-ZAVIDOVIĆI,"
									objavljen : 02.09.2013,",Prijevoz učenika JU Osnovna škola Gostović na području općine Zavidovići
JU Osnovna škola Kovači Zavidovići,/website/bih/company/preview/103960/PREVOZ-PUTNIKA-d-o-o-Zavidovići,PREVOZ PUTNIKA d.o.o. Zavidovići,"25.638,30 KM",/website/bih/company/preview/5023986/JU-Osnovna-škola-Kovači-Zavidovići,"
									objavljen : 02.09.2013,",Prijevoz učenika JU oš Kovači na području općine Zavidovići
JU Osnovna škola Hajderovići Zavidovići,/website/bih/company/preview/103960/PREVOZ-PUTNIKA-d-o-o-Zavidovići,PREVOZ PUTNIKA d.o.o. Zavidovići,"17.855,00 KM",/website/bih/company/preview/5023978/JU-Osnovna-škola-Hajderovići-Zavidovići,"
									objavljen : 02.09.2013,",Prijevoz učenika JU OŠ Hajderovići na području općine Zavidovići
KP USLUGA AD RUDO,/website/bih/company/preview/5083793/STR-Dušće-Višegrad,STR Dušće Višegrad,"22.424,00 KM",/website/bih/company/preview/5091810/KP-USLUGA-AD-RUDO,"
									objavljen : 02.09.2013,","Materijal, rezervni dijelovi i druga roba za odrzavanje vodovoda i kanalizacije i građevinski materijal"
JP Šume Tuzlanskog kantona d.d. Kladanj,/website/bih/company/preview/5091949/ŠEHA-COMPANY-DOO-BANOVIĆI,ŠEHA COMPANY DOO BANOVIĆI,"45.216,00 KM",/website/bih/company/preview/95050/JP-Šume-Tuzlanskog-kantona-d-d-Kladanj,"
									objavljen : 02.09.2013,","Sječa i izrada, primicanje, izvoz i iznos šds na međustovarište"
JP Šume Tuzlanskog kantona d.d. Kladanj,/website/bih/company/preview/5091948/SAM-DRVO-VL-IDRIZOVIĆ-SAMID,SAM - DRVO VL. IDRIZOVIĆ SAMID,"59.364,00 KM",/website/bih/company/preview/95050/JP-Šume-Tuzlanskog-kantona-d-d-Kladanj,"
									objavljen : 02.09.2013,","Sječa i izrada, primicanje, izvoz i iznos šds na međustovarište"
JP Šume Tuzlanskog kantona d.d. Kladanj,/website/bih/company/preview/99272/TAVNICA-samostalni-privrednik-Kladanj,TAVNICA samostalni privrednik Kladanj,"49.784,00 KM",/website/bih/company/preview/95050/JP-Šume-Tuzlanskog-kantona-d-d-Kladanj,"
									objavljen : 02.09.2013,","Sječa i izrada, primicanje, izvoz i iznos šds na međustovarište"
JP Šume Tuzlanskog kantona d.d. Kladanj,/website/bih/company/preview/5091989/SP-SUAD-VL-IMAMOVIĆ-SUAD,SP SUAD VL IMAMOVIĆ SUAD,"3.120,00 KM",/website/bih/company/preview/95050/JP-Šume-Tuzlanskog-kantona-d-d-Kladanj,"
									objavljen : 02.09.2013,","Sječa i izrada, primicanje, izvoz i iznos šds na međustovarište"
JP Šume Tuzlanskog kantona d.d. Kladanj,/website/bih/company/preview/5087877/JELA-d-o-o-Kladanj,JELA d.o.o. Kladanj,"43.249,00 KM",/website/bih/company/preview/95050/JP-Šume-Tuzlanskog-kantona-d-d-Kladanj,"
									objavljen : 02.09.2013,","Sanitarna sječa, šumarija G. Drinjača"
JP Šume Tuzlanskog kantona d.d. Kladanj,/website/bih/company/preview/98666/INTER-COM-d-o-o-Zenica,INTER-COM d.o.o. Zenica,"12.440,90 KM",/website/bih/company/preview/95050/JP-Šume-Tuzlanskog-kantona-d-d-Kladanj,"
									objavljen : 02.09.2013,",Nabavka HTZ opreme - radne rukavice
"JP Elektroprivreda BiH d.d. Sarajevo, Podružnica Termoelektrana Tuzla u Tuzli",/website/bih/company/preview/104031/MONTAŽA-ENIM-d-o-o-Tuzla,MONTAŽA-ENIM d.o.o. Tuzla,"90.131,20 KM",/website/bih/company/preview/5003370/JP-Elektroprivreda-BiH-d-d-Sarajevo-Podružnica-Termoelektrana-Tuzla-u-Tuzli,"
									objavljen : 02.09.2013,","Usluga remonta i redovnog održavanje posuda pod pritiskom, izmjenjivača topline i cijevnih sistema na blokovima 3, 4, 5, 6 i zajedničkih postrojenja u TE Tuzla i redovnog održavanja grijanja u objektima TE u grejnoj sezoni 2013/2014"
"JP Elektroprivreda BiH d.d. Sarajevo, Podružnica Termoelektrana Tuzla u Tuzli",/website/bih/company/preview/5014006/VIENN-TEHNOKOMERC-d-o-o-TUZLA,VIENN TEHNOKOMERC d.o.o. TUZLA,"90.131,20 KM",/website/bih/company/preview/5003370/JP-Elektroprivreda-BiH-d-d-Sarajevo-Podružnica-Termoelektrana-Tuzla-u-Tuzli,"
									objavljen : 02.09.2013,","Usluga remonta i redovnog održavanje posuda pod pritiskom, izmjenjivača topline i cijevnih sistema na blokovima 3, 4, 5, 6 i zajedničkih postrojenja u TE Tuzla i redovnog održavanja grijanja u objektima TE u grejnoj sezoni 2013/2014"
"JP Elektroprivreda BiH d.d. Sarajevo, Podružnica Termoelektrana Tuzla u Tuzli",/website/bih/company/preview/95117/SIEMENS-d-o-o-Sarajevo,SIEMENS d.o.o Sarajevo,"46.680,00 KM",/website/bih/company/preview/5003370/JP-Elektroprivreda-BiH-d-d-Sarajevo-Podružnica-Termoelektrana-Tuzla-u-Tuzli,"
									objavljen : 02.09.2013,",Isporuka zaštitnih releja
JKP ČAPLJINA d.o.o. Čapljina,/website/bih/company/preview/97236/INTER-IMPEX-d-o-o-Tuzla,INTER-IMPEX d.o.o. Tuzla,"11.400,00 KM",/website/bih/company/preview/99078/JKP-ČAPLJINA-d-o-o-Čapljina,"
									objavljen : 02.09.2013,",Sukcesivna isporuka plinskog klora
JP EP d.d. Sarajevo ZD Eldis Tehnika d.o.o. Sarajevo,/website/bih/company/preview/5084978/ELSTA-MOSDORFER-BOSNIA-d-o-o-Tuzla,ELSTA MOSDORFER BOSNIA d.o.o. Tuzla,"24.119,00 KM",/website/bih/company/preview/95013/JP-EP-d-d-Sarajevo-ZD-Eldis-Tehnika-d-o-o-Sarajevo,"
									objavljen : 02.09.2013,",Dodatna nabavka kućišta od poliestera za slobodnostojeće distributivne ormare
Međunarodni aerodrom SARAJEVO d.o.o. Sarajevo,,,"487.491,00 KM",/website/bih/company/preview/95727/Međunarodni-aerodrom-SARAJEVO-d-o-o-Sarajevo,"
									objavljen : 02.09.2013,",Električni elevator sa pokretnom trakom
IDDEEA BiH,/website/bih/company/preview/97668/HIFA-d-o-o-Tešanj,HIFA d.o.o. Tešanj,"240.513,00 KM",/website/bih/company/preview/5082875/IDDEEA-BiH,"
									objavljen : 02.09.2013,",Nabavka pogonskog goriva i goriva za agregate za područje FBiH
IDDEEA BiH,/website/bih/company/preview/5091221/Muehlbauer-Banja-Luka,Muehlbauer Banja Luka,"387.779,00 KM",/website/bih/company/preview/5082875/IDDEEA-BiH,"
									objavljen : 02.09.2013,","Nabavka pograničnih propusnica, hardverske i softverske opreme"
IDDEEA BiH,/website/bih/company/preview/5088636/PROMOTORS-CO-d-o-o-Banja-Luka,PROMOTORS CO d.o.o. Banja Luka,"200.512,00 KM",/website/bih/company/preview/5082875/IDDEEA-BiH,"
									objavljen : 02.09.2013,",Nabavka motornih vozila
ELEKTROKRAJINA a.d. BANJA LUKA,/website/bih/company/preview/95890/FALCON-d-o-o-Bijeljina,FALCON d.o.o. Bijeljina,"65.522,10 KM",/website/bih/company/preview/95551/ELEKTROKRAJINA-a-d-BANJA-LUKA,"
									objavljen : 02.09.2013,",Kablovski pribor
ELEKTROKRAJINA a.d. BANJA LUKA,/website/bih/company/preview/95222/GROS-LINE-GROUP-d-o-o-Banja-Luka,GROS LINE GROUP d.o.o. Banja Luka,"29.715,00 KM",/website/bih/company/preview/95551/ELEKTROKRAJINA-a-d-BANJA-LUKA,"
									objavljen : 02.09.2013,",Nabavka zaštitne HTZ opreme
ELEKTROKRAJINA a.d. BANJA LUKA,/website/bih/company/preview/95057/K-L-M-d-o-o-Prnjavor,K.L.M. d.o.o. Prnjavor,"89.426,00 KM",/website/bih/company/preview/95551/ELEKTROKRAJINA-a-d-BANJA-LUKA,"
									objavljen : 02.09.2013,",HTZ obuća
ELEKTROKRAJINA a.d. BANJA LUKA,/website/bih/company/preview/5082904/HATEZA-s-z-t-r-Srbac,HATEZA s.z.t.r. Srbac,"179.893,00 KM",/website/bih/company/preview/95551/ELEKTROKRAJINA-a-d-BANJA-LUKA,"
									objavljen : 02.09.2013,",HTZ Odjeća
Rudnik i termoelektrana Gacko,/website/bih/company/preview/110107/AB-NERETVA-d-o-o-Mostar,AB NERETVA d.o.o. Mostar,"7.984,00 KM",/website/bih/company/preview/92002/Rudnik-i-termoelektrana-Gacko,"
									objavljen : 26.08.2013,",unos pobednika putem parsera
Služba za zajedničke poslove institucija BiH Sarajevo,/website/bih/company/preview/102569/DEFTER-d-o-o-Sarajevo,DEFTER d.o.o. Sarajevo,"23.339,60 KM",/website/bih/company/preview/95524/Služba-za-zajedničke-poslove-institucija-BiH-Sarajevo,"
									objavljen : 26.08.2013,",unos pobednika putem parsera
Elektroprenos Banja Luka,/website/bih/company/preview/96480/AX-SOLING-d-o-o-Grude,AX  SOLING d.o.o. Grude,"81.100,00 KM",/website/bih/company/preview/95658/Elektroprenos-Banja-Luka,"
									objavljen : 26.08.2013,",Rezervni dijelovi prekidača proizvođača Energoinvest
Elektroprenos Banja Luka,/website/bih/company/preview/5088635/ENERGO-SERVIS-d-o-o-Istočno-Sarajevo,ENERGO-SERVIS d.o.o. Istočno Sarajevo,"81.100,00 KM",/website/bih/company/preview/95658/Elektroprenos-Banja-Luka,"
									objavljen : 26.08.2013,",Rezervni dijelovi prekidača proizvođača Energoinvest
Elektroprenos Banja Luka,/website/bih/company/preview/96530/DIVECO-ENERGO-d-o-o-Sarajevo,DIVECO-ENERGO d.o.o. Sarajevo,"35.900,00 KM",/website/bih/company/preview/95658/Elektroprenos-Banja-Luka,"
									objavljen : 26.08.2013,",Nabavka instrumenata za održavanje TS-a OP Tuzla
Elektroprenos Banja Luka,/website/bih/company/preview/96036/DELING-d-o-o-Tuzla,DELING d.o.o. Tuzla,"17.453,80 KM",/website/bih/company/preview/95658/Elektroprenos-Banja-Luka,"
									objavljen : 26.08.2013,",Rekonstrukcija vanjske rasvjete postrojenja 110 kV i ograde u TS 110/35/10 kV Tuzla Centar
Elektroprenos Banja Luka,/website/bih/company/preview/96354/Dalekovod-d-o-o-Mostar,Dalekovod d.o.o. Mostar,"70.656,00 KM",/website/bih/company/preview/95658/Elektroprenos-Banja-Luka,"
									objavljen : 26.08.2013,",Rezervni dijelovi za VN i SN rastavljače proizvođača Energoinvest i Končar
Elektroprenos Banja Luka,/website/bih/company/preview/96354/Dalekovod-d-o-o-Mostar,Dalekovod d.o.o. Mostar,"43.641,10 KM",/website/bih/company/preview/95658/Elektroprenos-Banja-Luka,"
									objavljen : 26.08.2013,",Rezervni dijelovi za VN i SN prekidače proizvođače Končar
Elektroprenos Banja Luka,,,"50.060,70 KM",/website/bih/company/preview/95658/Elektroprenos-Banja-Luka,"
									objavljen : 26.08.2013,",Servis (revizija) prekidača tip: LTB 145D1/B proizvođača ABB u TS 400/x kV Mostar 4
Elektroprenos Banja Luka,,,"72.365,70 KM",/website/bih/company/preview/95658/Elektroprenos-Banja-Luka,"
									objavljen : 26.08.2013,","Popravka transformatora 400/220 kV, 400 MVA u RP Trebinje"
Rudnik i termoelektrana Gacko,/website/bih/company/preview/5082599/ENIKON-MONT-d-o-o-Zvornik,ENIKON-MONT d.o.o. Zvornik,"98.750,00 KM",/website/bih/company/preview/92002/Rudnik-i-termoelektrana-Gacko,"
									objavljen : 26.08.2013,","Nabavka roba i radova za revitalizaciju elektrofilterskog postrojenja, u vrijeme realizacije remonta TE 2013. godine"
Rudnik i termoelektrana Gacko,/website/bih/company/preview/98900/MONTING-ENERGETIKA-d-o-o-Trebinje,MONTING-ENERGETIKA d.o.o. Trebinje,"177.822,00 KM",/website/bih/company/preview/92002/Rudnik-i-termoelektrana-Gacko,"
									objavljen : 26.08.2013,",Usluge reparacije radnih kola ventilacionih mlinova
Rudnik i termoelektrana Gacko,/website/bih/company/preview/100406/Termograding-d-o-o-Gacko,Termograding d.o.o. Gacko,"182.920,00 KM",/website/bih/company/preview/92002/Rudnik-i-termoelektrana-Gacko,"
									objavljen : 26.08.2013,",Nabavka radova na Dopremi uglja za potrebe remonta TE u 2013. godini
Rudnik i termoelektrana Gacko,/website/bih/company/preview/95696/TRIGMA-d-o-o-Banja-Luka,TRIGMA d.o.o. Banja Luka,"91.600,00 KM",/website/bih/company/preview/92002/Rudnik-i-termoelektrana-Gacko,"
									objavljen : 26.08.2013,",Nabavka turbinskog ulja u toku remonta TE u 2013. godini
Rudnik i termoelektrana Gacko,/website/bih/company/preview/95896/RUDARSKI-INSTITUT-d-d-Tuzla,RUDARSKI INSTITUT d.d. Tuzla,"247.500,00 KM",/website/bih/company/preview/92002/Rudnik-i-termoelektrana-Gacko,"
									objavljen : 26.08.2013,",Izrada Dopunskog rudarskog projekta sanacije završnih kontura i odlaganja otkrivke na unutrašnje odlagalište PK Gračanica Gacko
Rudnik i termoelektrana Gacko,/website/bih/company/preview/100564/BOSNAMONTAŽ-1040-a-d-Prijedor,BOSNAMONTAŽА a.d. Prijedor,"273.000,00 KM",/website/bih/company/preview/92002/Rudnik-i-termoelektrana-Gacko,"
									objavljen : 26.08.2013,","Nabavka roba i radova na revitalizaciji ventilacionih mlinova (kompenzatori, potisni kanali) za remont TE 2013. godine"
Rudnik i termoelektrana Gacko,/website/bih/company/preview/103510/BELAZ-PREMAR-SERVICES-d-1086-1086-Ugljevik,BELAZ PREMAR SERVICES d.о.о. Ugljevik,"83.550,00 KM",/website/bih/company/preview/92002/Rudnik-i-termoelektrana-Gacko,"
									objavljen : 26.08.2013,",Nabavka roba za rekonstrukciju i zamjenu cijevnog sistema kotla u toku remonta TE Gacko u 2013. godini (limovi i cijevi)
Rudnik i termoelektrana Gacko,,,"250.288,00 KM",/website/bih/company/preview/92002/Rudnik-i-termoelektrana-Gacko,"
									objavljen : 26.08.2013,",Nabavka usluga montaže transportera kombinovanog sistema TKC 2 i TKC 1
Rudnik i termoelektrana Gacko,/website/bih/company/preview/100406/Termograding-d-o-o-Gacko,Termograding d.o.o. Gacko,"2.804.880,00 KM",/website/bih/company/preview/92002/Rudnik-i-termoelektrana-Gacko,"
									objavljen : 26.08.2013,",Rekonstrukcija i izmještanje korita Gojkovića potoka
Rudnik i termoelektrana Gacko,/website/bih/company/preview/100406/Termograding-d-o-o-Gacko,Termograding d.o.o. Gacko,"3.684.290,00 KM",/website/bih/company/preview/92002/Rudnik-i-termoelektrana-Gacko,"
									objavljen : 26.08.2013,",Izmještanje degradiranog korita rijeke Mušnice
J.P. Vodovod i kanalizacija d.o.o. Zenica,/website/bih/company/preview/94473/Teknoxgroup-BH-d-o-o-Sarajevo,Teknoxgroup BH d.o.o. Sarajevo,"89.700,00 KM",/website/bih/company/preview/97124/J-P-Vodovod-i-kanalizacija-d-o-o-Zenica,"
									objavljen : 26.08.2013,",Nabavka midi bagera
J.P. Vodovod i kanalizacija d.o.o. Zenica,/website/bih/company/preview/99057/Institut-za-hidrotehniku-Građevinskog-fakulteta-u-Sarajevu-d-d-Sarajevo,"Institut za hidrotehniku Građevinskog fakulteta u Sarajevu, d.d. Sarajevo","2.500,00 KM",/website/bih/company/preview/97124/J-P-Vodovod-i-kanalizacija-d-o-o-Zenica,"
									objavljen : 26.08.2013,",Dopuna Glavnog projekta fekalnog kolektora na području Bojin Vir-Raspotočje-Drivuša
LUTRIJA BIH d.o.o. Sarajevo,/website/bih/company/preview/5085455/STUDENTSKI-EFM-RADIO-d-o-o-Sarajevo,STUDENTSKI EFM-RADIO d.o.o. Sarajevo,"12.000,00 KM",/website/bih/company/preview/92728/LUTRIJA-BIH-d-o-o-Sarajevo,"
									objavljen : 26.08.2013,",Promocija Lutrije BiH na Studentskom eFM radiju
LUTRIJA BIH d.o.o. Sarajevo,/website/bih/company/preview/97351/NTV-HAYAT-d-o-o-Sarajevo,NTV HAYAT d.o.o. Sarajevo,"89.185,20 KM",/website/bih/company/preview/92728/LUTRIJA-BIH-d-o-o-Sarajevo,"
									objavljen : 26.08.2013,",Reklamno-propagandne usluge u okviru ekskluzivnih projekata TV HAYAT
LUTRIJA BIH d.o.o. Sarajevo,/website/bih/company/preview/102225/Košarkaški-Savez-BiH-Sarajevo,Košarkaški Savez BiH Sarajevo,"20.000,00 KM",/website/bih/company/preview/92728/LUTRIJA-BIH-d-o-o-Sarajevo,"
									objavljen : 26.08.2013,",Usluge reklamiranja Lutrije BiH putem Košarkaškog saveza Bosne i Hercegovine
Grad Banja Luka,/website/bih/company/preview/102507/GRAĐENJE-a-d-Pale,GRAĐENJE a.d. Pale,"26.923,40 KM",/website/bih/company/preview/95488/Grad-Banja-Luka,"
									objavljen : 26.08.2013,",Izvođenje dodatnih -nepredviđenih radova na sanaciji i rekonstrukciji dijela Sportske dvorane Borik u Banjalucu
Grad Banja Luka,/website/bih/company/preview/5086332/Tigar-d-o-o-Doboj,Tigar d.o.o. Doboj,"15.296,20 KM",/website/bih/company/preview/95488/Grad-Banja-Luka,"
									objavljen : 26.08.2013,",Izvođenje dodatnih i nepredviđenih radova na adaptaciji i sanaciji svlačionica u SD Borik
HT Eronet Mostar,/website/bih/company/preview/5085900/HUAWEI-TECHNOLOGIES-d-o-o-Banja-Luka,HUAWEI TECHNOLOGIES d.o.o. Banja Luka,"513.417,00 KM",/website/bih/company/preview/96051/HT-Eronet-Mostar,"
									objavljen : 26.08.2013,",Proširenje ADSL mreže
HT Eronet Mostar,/website/bih/company/preview/103358/Agencija-DELTA-SECURITY-d-o-o-Čitluk,Agencija DELTA SECURITY d.o.o. Čitluk,"750.000,00 KM",/website/bih/company/preview/96051/HT-Eronet-Mostar,"
									objavljen : 26.08.2013,",Pružanje usluga tehničkog i fizičkog osiguranja objekata JP HT dd Mostar
Općina Novo Sarajevo,/website/bih/company/preview/5089754/ESIGone-d-o-o-Sarajevo,ESIGone d.o.o. Sarajevo,"13.371,00 KM",/website/bih/company/preview/95795/Općina-Novo-Sarajevo,"
									objavljen : 26.08.2013,",Nabavka video nadzora za matični ured Općine Novo Sarajevo
Općina Novo Sarajevo,/website/bih/company/preview/95794/TB-INŽENJERING-d-o-o-Breza,TB INŽENJERING d.o.o Breza,"79.721,70 KM",/website/bih/company/preview/95795/Općina-Novo-Sarajevo,"
									objavljen : 26.08.2013,","Asfaltiranje ceste ul.Zahira Panjete prema groblju Semizovina, ul.G.Velešići br. 160-194, te sanacija kolovoza u ul. Zmaja od Bosne 76-82"
Županijska bolnica Dr. fra Mihovil Sučić Livno,/website/bih/company/preview/5091264/BOSNAMEDIC-d-o-o-Sarajevo,BOSNAMEDIC d.o.o. Sarajevo,"78.633,20 KM",/website/bih/company/preview/101047/Županijska-bolnica-Dr-fra-Mihovil-Sučić-Livno,"
									objavljen : 26.08.2013,",Nabava reagensa za imunološki analizator cobas e 411
Županijska bolnica Dr. fra Mihovil Sučić Livno,/website/bih/company/preview/98608/INEL-d-o-o-Mostar,INEL d.o.o. Mostar,"51.831,50 KM",/website/bih/company/preview/101047/Županijska-bolnica-Dr-fra-Mihovil-Sučić-Livno,"
									objavljen : 26.08.2013,","Nabavka Epruveta, igla, kanila, lanceta, pipeta i ostalih sličnih sredstava za laboratorijsku i transfuzijsku dijagnostiku i primjenu terapije"
Općina Ilijaš,/website/bih/company/preview/101385/Halilović-d-o-o-Ilijaš,Halilović d.o.o. Ilijaš,"659.982,00 KM",/website/bih/company/preview/96494/Općina-Ilijaš,"
									objavljen : 26.08.2013,",Radovi redovnog i vanrednog održavanja puteva na području općine Ilijaš
